project_id;project_name;description;category;cost;district;votes
178;Installation de bornes de recharge électrique dans le parc HLM/ZFU;La transition écologique est en marche à Toulouse, mais de nombreux foyers, les plus modestes et donc ceux ayant par défaut un parc automobile plus vieux que la moyenne et bénéficiant des primes locale/nationale à la transition les plus élevés concernant le renouvellement et la mise au rebut de leur ancien véhicule, on se voit face a un problème majeur qui n’est pas traité par la municipalité :celui de l’accès aux bornes de recharge dans les zones à forte densité d’habitation type HLM/ZFU. En effet, les habitants d’immeubles ne peuvent pas se permettre l’achat d’un véhicule électrique en raison de l’absence de bornes de recharge individuel, les bornes de recharges publiques (payantes) sont donc indispensables Dans les quartiers majeurs toulousains. Afin de ne pas mobiliser ses bornes pour les mêmes véhicules, les places doivent être réservé uniquement sous peine d’amende aux véhicules électriques, et la recharge doit être limité à quelques heures maximum par véhicule, le principe de la réservation d’un créneau pouvant être exploité avec un crédit de recharge accordé à chaque véhicule par semaine Sur la même borne. Il est en 2021, stupéfiants de voir que ce possédant les véhicules thermiques les plus anciens et bénéficiant des aides à la transition les plus haute du faîte de leurs revenus modestes, sont ceux ayant le plus de freins à la recharge électrique.Modalités de réalisation - Avis technique : L’essor de nouveaux véhicules électriques et l’engouement des usagers pour la mobilité électrique imposent à Toulouse Métropole de poursuivre sa stratégie de déploiement des infrastructures de recharge dans une logique de cohérence et d'équité du territoire. A l’automne 2022, plus de 360 points de charge/places de stationnement dédiées à la recharge de véhicules (180 bornes de recharge) seront déployées, dont près d’un tiers de charge rapide ou ultra-rapide. + d'infos sur toulouse-metropole.frSur le quartier 6.3, des bornes de recharge normales et ultra-rapides vont être déployées sur le parking relais à proximité du métro Basso-Cambo. Le projet IRVE engagé par Toulouse Métropole cette année permettra potentiellement d’identifier d’autres projets de déploiement des bornes de recharge à court terme dans le quartier.;Éco-mobilité;10500.0;17 - Mirail-Université / Reynerie / Bellefontaine;2
58;Une piste cyclable pour une meilleure continuité rue Henri Desbals;"Aujourd'hui, il existe une discontinuité cyclable sur la rue Henri Desbals entre Mermoz et le boulevard Déodat de Séverac. Créer une continuité cyclable sécurisée sur ces 900 mètres permettrait de compléter cet axe qui a le potentiel de devenir une voie rapide et sécurisée pour rejoindre le centre ville depuis les quartiers, ainsi que l'Université Jean Jaurès depuis le centre-ville. Cette portion desservirai la station de métro Fontaine Lestang ainsi que l'école maternelle Etiennes Billières. Par ailleurs, favoriser les modes actifs sur cet axe c'est aussi une occasion d'apaiser la circulation automobile pour une meilleure sécurité et moins de pollution. Je propose de mettre en sens unique la rue Henri Desbals depuis la place Mermoz jusqu'au boulevard Déodat de Séverac. Avec une des deux voies libérées, il devient alors possible de créer une piste cyclable bidirectionnelle d'une largeur correcte (environ 3m). Cette mise en sens unique ne bloque pas la circulation des véhicules motorisés qui pourraient effectuer un détour soit par la rue Vestrepain, soit par la rue Gamelin. Je propose de d'abord réaliser cet aménagement en ""coronapiste"" jaune provisoire afin de ne pas bloquer des possibilités d'améliorations futures en cas de pérennisation. Ce choix permettrait aussi de réduire les coûts et d'avoir une piste à moindre frais !Modalités de réalisation - Avis technique :Expérimentation d'une mise à sens unique de la rue Henri Desbals entre Fontaine Lestang et Déodat de Séverac afin de créer une piste cyclable bidirectionnelle pour faciliter et sécuriser le déplacement des cyclistes. La mise en sens unique du reste de la rue nécessite une étude de circulation plus globale menée à l’échelle du quartier afin d’en mesurer les impacts. Cette portion a donc été écartée dans le cadre de cet appel à idées mais sera étudiée ultérieurement.";Éco-mobilité;45000.0;16 - Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette;66
182;"Aménagement de cours ""OASIS"" à l'école élémentaire Victor Hugo";"Les cours de l'école élémentaire Victor Hugo dans le quartier de Bellefontaine auraient besoin d'être rénovées. L'aménagement des cours en espaces plus rafraichis, plus agréables à vivre et mieux partagés par tous améliorerait le bien être des enfants du quartier. Il serait souhaitable de proposer des espaces plus naturels, davantage de végétation, une meilleure gestion des eaux de pluie et des points d'eau, des aménagements plus ludiques et adaptés aux besoins des enfants, des coins calmes et une meilleure répartition de l'espace. Ces cours pourraient devenir des ""espaces de fraicheur"" utilisés également par les centres de loisirs notamment en juillet et Août. Ces cours ""Oasis"" prendraient tout leur sens pendant les périodes chaudes qui s'allongent au fil des années.Modalités de réalisation - Avis technique :Une cour oasis prévoit des aménagements différents de ceux habituellement entrepris dans les cours d’école, avec du mobilier et des jeux en bois, des plantations de végétaux de vivaces, d’arbres et d’arbustes, des espaces de pleine terre recouverts de copeau de bois.Les cours des écoles Victor Hugo, comme une cinquantaine de cours sur les 210 cours d’écoles de la ville, sont potentiellement identifiables au titre des futures cours oasis. La réussite de ce projet repose également sur la mobilisation des professionnels du site.";Nature en ville;200000.0;17 - Mirail-Université / Reynerie / Bellefontaine;33
47;Créer une forêt urbaine sur les friches de l’ancien Darty;Depuis la catastrophe AZF ce terrain est une friche où pousse les herbes et les peupliers au milieu des restes de goudron. Je propose à la place de planter des arbres avec des essences de la région ce qui permettra d’absorber une petite partie du CO2 rejeté par le périphérique adjacent et serait un pôle de fraîcheur dans cette zone très bétonnéModalités de réalisation - Avis technique :Aménagement d'une micro forêt urbaine le long du périphérique à proximité immédiate du Rond-Point Robert Baden-Powell. Il est à noter qu’à l’emplacement de l’ancien Darty, une partie du foncier n’appartient pas à la collectivité, la micro forêt pourrait donc uniquement être plantée le long de la piste cyclable.;Nature en ville;15000.0;15 - Croix de Pierre / Route d'Espagne;47
65;Végétalisation rond point avenue de Lombez, boulevard Gabriel Koenings et environs;J'habite à l'avenue de Lombez. Chaque été avec les grosses chaleurs je remarque l'absence d'arbres et végétation dans ce rond point et sur les parties de l'av de Lombez et du boulevard Gabriel Koenings qui débouche sur ce rond point. Il y a un effet ilot de chaleur important et on remarque une différence de température énorme entre cette zone et les endroits près avec des arbres (voir place de la patte d'oie ou les arbres d'un côté de l'Av de Lombez). De plus, il y a de la place dans les zones bétonnées entre les trottoirs. Parallèlement, la récente réforme du boulevard Gabriel Koenings n'a pratiquement pas mis plus d'arbres et en été on a la même sensation, vous pourriez enlever quelques places de stationnement et planter également plus d'arbres. Rien de plus innovant que des des arbres, en maintenant les vois cyclables. MerciModalités de réalisation - Avis technique :Végétalisation et désimperméabilisation de l'un des parkings sur la barrière de Lombez afin de limiter les îlots de chaleur en été et pour embellir cet axe très bétonné. Du mobilier urbain pourrait par ailleurs être implanté afin d'en faire un espace convivial. Une concertation sera organisée avec les riverains pour réfléchir d'une manière plus fine au projet et mener une réflexion collective concernant la diminution de la capacité en stationnement.;Nature en ville;200000.0;19 - Casselardit / Fontaine-Bayonne / Cartoucherie;37
131;Le développement de l'auto partage;Bonjour, Afin de pouvoir poursuivre réduire la place de la voiture en ville, il faudrait développer les stations d'autopartage en périphérie. En effet, des quartier dans la commune de Toulouse et en bordure de rocades sont délaissés ce qui impose d'avoir sont véhicule personnel pour des petits déplacement. Nous pouvons facilement imaginer qu'avec un gros maillage de stations d'autopartage sur les communes de Toulouse Métropole et en grossissant les flottes disponibles aux terminus important que l'utilisation de la voiture la ou les TC sont présent sera considérablement réduit.Modalités de réalisation - Avis technique :Création de trois stations d'auto-partage réparties sur les quartiers Pont des Demoiselles - Ormeau - Montaudran - La Terrasse - Malepère. La collectivité étudiera les sites d'implantation les plus pertinents pour que ces nouvelles places soient utilisées au maximum.;Éco-mobilité;4500.0;12 - Pont des Demoiselles / Ormeau / Montaudran / La Terrasse / Malepère;35
99;L'ornemental fruitier;Cette idée a été transmise via un formulaire papier par molac26. Au lieu de planter des arbres ornementaux, plantons des arbres fruitiers à récolter par les écoliers pour les cantines scolaires et des associations volontaires. Avantages : fruit bio pour les cantines / découverte des fruits par les enfants / Baisse du coût des cantines / Alimentation locale Inconvénients : planter des arbres fruitiersModalités de réalisation - Avis technique :Idée réalisable au sein du complexe sportif du stade Cazal avec une trentaine d'arbres fruitiers.Cet espace est en accès libre et pourra être utilisé par les gens du quartier sous réserve du respect des arbres.;Nature en ville;1500.0;9 - Trois Cocus / Borderouge / Croix-Daurade / Paléficat / Grand Selve;29
181;Aménagement voie accès Ecole maternelle Victor Hugo;Localisation: le passage entre rue Georges Rouault et imp. François Foulquier. Cette voie est impraticable dès qu’il pleut ce qui rend l’accès à l’école maternelle Victor Hugo, espaces petite enfance et plus loins l’école élémentaire Victor Hugo compliqué pour les enfants et les parents. Souvent inondé l’eau stagne dans cette zone jusqu’à évaporation.Modalités de réalisation - Avis technique :La reprise du cheminement existant est possible, avec la réalisation préalable d’un relevé topographique pour résoudre les problèmes d’altimétrie engendrant des flaques d’eau.Le projet consiste à mettre en place un revêtement pérenne type enrobé ou béton.;Cadre de vie;30000.0;17 - Mirail-Université / Reynerie / Bellefontaine;2
112;Rond point allée Brunaud quartier Roseraie;Revoir le tracé de sortie du rond point allée Brunaud vers roseraie bordure trottoir souvent démolie car circulation très dangereuse si dépassement car il y a double file , et en sortie de la file droite on déborde sur la file gauche: la pratique c'est mieux que la théorie pour le tracé des ronds points MAXModalités de réalisation - Avis technique : Cette idée est réalisable.;Cadre de vie;8000.0;10 - Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux;8
201;Voilage d'ombres sur les jeux public de plein air pour enfants;Plusieurs jeux à destination des tout petits ou plus grands sont en plein soleil à Toulouse: - Place Saint Georges - Place Occitane - Raymond VI - Borderouge -Jardin Niel D'autres exemples sont possibles ! Tobogans brulants, coups de chaud.... ils sont impraticables... La mairie pourrait assez facilement installer des voilages suspendus en hauteur accrochés à des piquets comme cela se pratique au Portugal ou en Espagne afin de les rendre ombragés.Modalités de réalisation - Avis technique :Idée pertinente sur des aires de jeux ne profitant pas d’ombrage naturel. L’aire de jeux Borderouge peut se prêter à l’expérimentation. Un chiffrage plus détaillé et une implantation seront précisés si l'idée est lauréate.;Cadre de vie;10000.0;9 - Trois Cocus / Borderouge / Croix-Daurade / Paléficat / Grand Selve;34
159;Aménagement d'une halle place Bertier;Installer une halle sur la place Bertier, quartier de Saint-Martin-du-Touch, au niveau de la sculpture « Demain ». Structure bois ouverte avec couverture en tuiles. Cette halle, que l’on retrouve fréquemment dans les centres ville, aura comme objectif de permettre un lieu de rencontre et d’échanges, mais aussi de permettre à des producteurs locaux de venir vendre leur production ou d’organiser un marché de seconde main ou à des animations de pouvoir s’y tenir. Cela répond au point 3 de l’axe 4 du PCAET.Modalités de réalisation - Avis technique :Une étude avec sondage de sol devra être réalisée pour confirmer l’aménagement de cette opération et son coût définitif. La place Bertier fait, par ailleurs, l’objet d’une démarche d’amélioration de la qualité du cadre de vie baptisée « Coeur de quartier ». Cette démarche inclura au projet de Halle une phase de concertation avec les habitants et les usagers de l’espace public.;Consommation responsable;170000.0;20 - Arènes Romaines / Ancely / Saint-Martin du Touch / Purpan;25
138;Mettre en sens unique et zone 30 l'avenue de Rangueil;L'avenue de Rangueil est un axe très emprunté par les véhicules, cela provoque des nuisances sonores, pollution et risque d'accidents car cette avenue transverse beaucoup de zone d'habitations. Elle serait plus agréable de la rendre en sens unique de l'avenue Jules Julien vers Rangueil, pour éviter le flux vers la rocade. En redéfinissant la zone de stationnement résident cela permettrait d'augmenter les places de stationnements. Ce serait un réel avantage pour ce quartier en pleine expansion. bonne journéeModalités de réalisation - Avis technique : L'instauration d'une zone 30 sur l'Avenue de Rangueil et mise à l'étude pour sa mise à sens unique sont réalisables.;Cadre de vie;40000.0;13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville;20
168;Ralentisseurs chemin du Touch;"Je propose l'aménagement du Chemin du Touch avec ralentisseurs et piste cyclable. Il s'agit en effet d'une voie très passante, et assez longue pour que certains véhicules l'empruntent bien au delà de 50 km/h. Elle est également empruntée par des cyclistes qui n'ont pas de piste cyclable. Je l'emprunte ainsi que mes enfants chaque jour et la vitesse des véhicules est particulièrement élevée et dangereuse pour les cyclisme, piétons. Des ralentisseurs ainsi qu'une piste cyclable permettrait de sécuriser cette voie.Modalités de réalisation - Avis technique :
Il est possible de prévoir l’installation d’un ralentisseur sur cette voie. Au préalable les services en charge programmeront des comptages routiers pour confirmer des vitesses excessives.En revanche, la réalisation d’une piste cyclable sur cette voie ne peut être retenue dans le cadre de cet appel à idées car supérieure à 200 000 euros. Par ailleurs, plusieurs projets cyclables sont programmés sur le quartier : un itinéraire alternatif de piste cyclable par la voie verte de l’arc en ciel et le futur réseau express vélo de l’avenue Lardenne.";Éco-mobilité;60000.0;18 - Lardenne / Pradettes / Basso-Cambo;3
195;Déployer des équipements préventifs pour démoustiquer le quartier;"La prolifération des moustiques est un problème régulièrement soulevé par les habitants du quartier d’autant que le phénomène semble s’intensifier d’année en année. Les actions de sensibilisation et de prévention menée auprès de la population sont nécessaires mais ne semblent pas suffisantes, pas plus que des initiatives individuelles des certains habitants. -	Les habitants de Lafourguette souhaitent que soient installés des équipements dans les secteurs publics du quartier : bornes anti-moustiques à phéromones, abris pour les chauves-souris ou nichoirs à hirondelles (voir point H ci-dessus). -	Nous proposons notamment que l’initiative portée par la Mairie dans diverses crèches municipales et écoles de Toulouse soit déployée sur le périmètre de notre quartier.Modalités de réalisation - Avis technique :La Mairie de Toulouse utilise déjà des bornes anti-moustiques, notamment dans les lieux de petite enfance. Leur principe de fonctionnement est d’imiter une présence humaine et de capturer sur l’étape de piqûre. En présence de public, la borne va piéger des moustiques mais d’autres individus vont continuer à piquer.Le dispositif pourrait être complété par l’installation de 40 pièges pondoirs sur le quartier pour lutter contre les moustiques tigres. Les pièges pondoirs stoppent la prolifération (ponte) et capturent les moustiques tigres. Spécifiques à cette espèce, cette solution intervient sur une étape clé et incontournable du cycle de vie du moustique tigre;Les nichoirs à chauve-souris sont moins pertinents car les chauves-souris ont une activité crépusculaire voire nocturne, et les moustiques tigres piquent particulièrement en journée (matinée et début de soirée avant la tombée de la nuit), de fait ce ne sont pas les prédateurs les plus appropriée pour lutter contre ces moustiques.";Nature en ville;5700.0;14 - Saint-Simon / Lafourguette / Oncopole-Campus Santé du Futur;85
165;De l'art sur les murs aveugles;L'idée serait déjà de recenser les murs aveugles dans la ville et d'y proposer des œuvres de taille importante. La photo de Claude Nougaro à Saint Pierre en est un exemple mais il y a aussi pleine de grandes villes qui proposent des fresques. Introduire l'art dans le quotidien et pas seulement dans les musées. Les Toulousains et les touristes pourraient faire des photos devant et promouvoir la ville via les réseaux sociaux.Modalités de réalisation - Avis technique : La mairie de Toulouse développe depuis plusieurs années une Galerie A Ciel Ouvert et propose des visites street art avec l’office de tourisme. Toute nouvelle réalisation pourra intégrer les parcours qui évoluent sans cesse. Le sujet ainsi que la localisation et l’envergure de l’œuvre seront définis plus précisément par la « Commission art dans l’espace public ».;Cadre de vie;100000.0;20 - Arènes Romaines / Ancely / Saint-Martin du Touch / Purpan;17
185;Un city stade pour les enfants de moins de 11ans;Cette idée a été transmise via un formulaire papier par Nejma. Pour le quartier Reynerie - Rue Jean Gilles. Les grands du quartier utilisent le city-stade actuel, les petits n'ont pas la possibilité d'utiliser l'existant car beaucoup d'ados occupent le city-stade. Un deuxième city-stade ne serait pas de trop. + installer un filet de protection -> importance +++Modalités de réalisation - Avis technique : Un filet pare-ballon va être installé entre le City-stade et l’aire de jeux. Ce type de demande pour les 4-11 ans est récurrente, il est difficile pour eux de se faire une place sur les city stade lorsqu’ils sont occupés par les plus grands. Une solution de mini-city (buts brésiliens) ou un autre équipement sportif pourrait être installé en réponse à cette idée.;Cadre de vie;65000.0;17 - Mirail-Université / Reynerie / Bellefontaine;6
115;Un complexe sportif en zone urbaine;Nous sommes un groupe de jeunes amis habitants pour la plupart sur le quartier de Soupetard depuis l'enfance. Nous avons l'habitude de nous réunir de façon hebdomadaire autour du sport. Nous constatons de moins en moins d'engouement et d'initiatives citoyennes dans notre quartier et nous voulons aujourd'hui redonner vie à celui-ci à travers un projet utile et intéressant pour notre lieu de vie et surtout pour les différentes générations. Notre projet a pour but de construire un complexe sportif. Il s'agira d'un Five, un terrain de la taille d'un city stade mais qui ne l'est pas. C'est un terrain clos doté de gazon synthétique et de rambardes de sécurité qui fait le bonheur des pratiquants de la discipline du foot à 5. Le Five outdoor est une pratique sportive qui se joue selon des règles à respecter non comme la pratique du football sur city stade qui est beaucoup moins réglementée et beaucoup moins prise au sérieux par ses adeptes. Ce projet a pour but d'améliorer l'image du quartier Soupetard, afin de redonner vie à ce dernier en créant des opportunités d'épanouissement pour les habitants et surtout pour les jeunes. Nos objectifs sont : - favoriser la pratique sportive des jeunes, - valoriser le quartier Soupetard La Gloire, - permettre aux jeunes de s'engager dans leur quartier, - améliorer le lien social autour du football, - animer le quartier et la cohésion sociale, - ouvrir le quartier au reste de la métropole, - permettre un accès plus pratique et de proximité aux équipements sportifs, -créer une cohésion intergénérationnelle et de mixité, - emmener une sécurité et une stabilité autour de la pratique du football, -donner accès à des équipements de qualité à tous et aux acteurs du secteur est, - faire en sorte que les jeunes ne soit pas dans l'errance, - canaliser l'énergie des jeunes.Modalités de réalisation - Avis technique :Le projet est très intéressant pour répondre au besoin exprimé de longue date par les jeunes du quartier. Il est techniquement réalisable. La direction des sports émet une réserve sur l'emplacement envisagé (au sein de l'école Soupetard) compte tenu du risque de nuisances sonores engendré par ce type d’équipement et au regard de la proximité avec les habitations. Si l'idée est lauréate lors du vote des habitants, une concertation avec les riverains du site sera organisée. Si ce projet suscite une forte opposition des riverains sur la localisation proposée par le porteur de projet, une autre localisation sera proposée pour sa réalisation : au niveau du jardin de Soupetard, sur l’esplanade béton en contrebas du Boulevard Jacques Chirac.;Cadre de vie;130000.0;10 - Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux;205
74;Jardin pédagogique;"Dés les 1er mois, les enfants sont sensibles à beaucoup de choses. Un tel lieu serait un formidable espace de pédagogie et un véritable lieu d’exploration. Il permettrait de développer leur sensibilité à l’environnement. Ce serait aussi un espace où les professionnels de la petite enfance pourraient s’exprimer, initier des activités créatives. Ce lieu serait accessible aux professionnel(les) de la petite enfance mais aussi aux parents et grands-parents qui le souhaitent. Cet environnement serait un levier indispensable pour répondre aux besoins fondamentaux des bébés (cognitifs, émotionnels, psychologiques et d’expression par le langage). Le contact avec la nature conditionne le développement et le bien-être d'un enfant et d'autant plus pour celui d'un enfant citadin. Un tel endroit favoriserait sa curiosité, sa construction et son épanouissement. Au-delà même du jardinage, le jardin et la nature sont de formidables espaces de créativité. Un tel environnement permet tout à fait l’éveil artistique et culturel des jeunes enfants. La nature fournit en effet aux enfants des opportunités uniques d’apprentissage que ce soit en matière d’engagement, de prise de risques, de découverte, de maîtrise des situations, d’estime de soi et de créativité. Chaque professionnel(les) de la petite enfance y puiseront des idées pour savoir comment intégrer l’éveil à la nature, la créativité et la culture, l'histoire qui lui est liée, dans leur pratique quotidienne. Une variété de projets pourrait s'y développer, tous reliés par le souci de faire vivre ce lieu comme un espace d’ouverture à la créativité, à l'enrichissement de l'environnement du jeune enfant et à tisser des liens dans le quartier. ""La période de la conception aux deux premières années de la vie après la naissance sont déterminantes pour le développement de l’enfant et la santé de l’adulte qu’il deviendra"" : selon le rapport des 1000 premiers jours.Modalités de réalisation - Avis technique :Cette idée est réalisable sur le parc de la Vache. Le service municipal compétent pourra être support pour le choix de la palette végétale et le gros entretien mais il conviendra d’associer un acteur associatif pour la gestion courante et pédagogique. Cette idée sera donc conditionnée à cette organisation.";Nature en ville;10000.0;8 - Minimes / Barrière de Paris / Ponts-Jumeaux / La Vache / Raisins / Fondeyre;29
100;Kiosque au Jardin Michelet;Pour donner un peu plus de vie au beau jardin Michelet, pourquoi ne pas installer un kiosque voire guinguette, pour donner plus de vie au parc qui n'est pas assez exploité, la parc pourrait par ailleurs aussi accueillir certains évènements puisque il n'y a aucun évènement plein air dans le quartier Bonnefoy. Le kiosque pourrait vendre boissons et encas à consommer sur place et pourrait être prétexte à des évènements comme des concerts, ou des expositions. Le potentiel de ce parc est pour l'instant inexploité et le faubourg n'a toujours pas son point de ralliement incontournable comme certains quartiers ont. Il n'est pour l'instant qu'un passage vers le centre ville.Modalités de réalisation - Avis technique :Cette suggestion est apparue lors de la concertation sur le réaménagement du jardin Michelet. Le Jardin Michelet est un jardin classé Espace Classé Boisé. Les zones classées ne peuvent pas être construites pour accueillir un kiosque ou une buvette en dur (création d’un bâtiment). En revanche, une buvette mobile(déplaçable à vélo) mobile et saisonnière est envisageable et serait en cohérence avec les usages apaisés d’un jardin. Cette année, une première expérimentation a eu lieu dans le jardin.;Cadre de vie;10000.0;4 - Lapujade / Bonnefoy / Périole / Marengo / La Colonne;46
8;Végétaliser les pieds d'arbres en ville;Bonjour, je propose de végétaliser tous les pieds d'arbres du centre ville avec des plantes.Modalités de réalisation - Avis technique :L’échelle du centre ville évoquée au terme de cette idée est trop vaste pour réaliser un tel projet dans le cadre du budget participatif. Les services techniques proposent de réaliser cette idée sur la rue des Arts, sous réserve d’étude de réseaux souterrains et de l’avis de l’Architecte des Bâtiments de France. Il est possible de planter des végétaux couvre-sol vivaces fleuris et arbustes ponctuels afin d'apporter du volume à l'aménagement et embellir l’espace.;Nature en ville;50000.0;1 - Capitole / Arnaud Bernard / Carmes;49
30;Apaisement du Boulevard Riquet;"Le Boulevard Riquet est actuellement constitué, suivant les tronçons, de 2 ou 3 voies de circulation voiture et de 1 ou 2 voies de stationnement voiture. Par exemple, le tronçon entre la rue Péri et les allées Jean-Jaurès comporte 3 voies de circulation + 2 voies de stationnement pour les voitures: cela ne laisse que peu de places aux piétons sur un trottoir de petite largeur, ou aux vélos, côté Canal. Vue des 5 voies dédiées aux voitures à hauteur du 48 Boulevard Riquet : http://www.bvsa.fr/wp-content/uploads/2021/09/2021-09-17-boulevard-riquet-01.jpg Dans l’attente d’un éventuel projet de rénovation des bords du Canal du Midi (?), pour apaiser le Boulevard, nous proposons de : de remplacer une voie de circulation par une voie dédiée aux Bus (ce qui améliorerait les temps de trajet en transport en commun) de supprimer une voie de stationnement d’installer une voie de vélo / piste cyclable sur le boulevard. L’aménagement de la voie vélo sur le Boulevard pourrait se faire en « urbanisme tactique » de façon provisoire et expérimentale. Cette voie vélo sur le boulevard permettra de laisser les bords du Canal aux piétons et d’absorber le flux sans cesse grandissant de cyclistes. Nous proposons de déployer cet aménagement de la passerelle Saint-Aubin (voire avant depuis la caserne Genes Lougnon) aux Allées Jean-Jaurès. Apaiser et réduire la circulation sur le Boulevard Riquet aurait un fort impact sur la qualité de l’air en réduisant la pollution automobile. Cet axe routier est en effet particulièrement pollué comme le montrent les analyses d’ATMO Occitanie. Exemple de cartographie de la pollution automobile (données ATMO Occitanie 2016) : http://www.bvsa.fr/wp-content/uploads/2021/09/32021-09-17-boulevard-riquet-02-pollution-atmo.jpg Il n’est pas interdit de réfléchir également à une alternance temporelle des usages. Les places de stationnement sont peu utilisées en journée car payantes, alors qu’elles le sont davantage la nuit lorsqu’elles sont gratuites. La voie de bus créée pourrait être utilisée en journée, puis se transformer en voie de stationnement la nuit à l’image de l’alternance du stationnement et des étals du marché de Cristal sur le boulevard de Strasbourg.Modalités de réalisation - Avis technique :Au regard du règlement de ""Mes Idées pour mon quartier"" et du montant maximum alloué à chaque idée proposée, seul un type d'aménagement est envisageable : la mise en place d’un couloir de bus ouvert aux vélos, avec maintien de deux files de circulation.Cet aménagement, dont la mise en oeuvre peut être envisagée à court terme, ne permet cependant de traiter qu’un seul sens de circulation pour les vélos.";Éco-mobilité;75000.0;3 - Les Chalets / Bayard / Belfort / Saint Aubin / Dupuy;64
32;Garder arbres, espaces aérés et terrains de foot/baskets autour du dôme de La Grave (plantations d’arbres fruitiers à proximité du terrain de jeux);Avec le réchauffement climatique il faut absolument garder le maximum d'arbres et d'espace aéré dans nos quartier, et notamment autour du Dôme de Lagrave où se construit déjà un très gros immeuble de 200 logements, juste à côté (Immeuble du Dôme - Kaufmann & Broad). L'Asso St Cyprien quartier libre souhaite que soit garder les espaces verts, et terrains de jeux pour ado existants (le parc Raymond 6 a côté ne permet pas les jeux collectifs), afin de pouvoir RESPIRER, et créer des jardins partagés nourriciers et d'apprentissage. Merci ! Il faut rentrer dans le 21è siècle : ce ne sera pas le siècle du béton !Modalités de réalisation - Avis technique :Création d'un verger de plus de 2500m2 sur l’espace vert existant à proximité du terrain de jeux, afin de disposer d'un espace nourricier à destination des habitants du quartier. Concernant le terrain de basket en revanche, il appartient au CHU et la collectivité n’a pas d’emprise sur ce foncier, cette partie de la proposition n'a donc pas été retenue.;Nature en ville;192000.0;6 - Saint-Cyprien;100
59;Des jeux pour les grands (aménagement d’une aire de jeux avec des équipements qui ne soient pas uniquement dédiés aux enfants);La plupart des parcs sont ludiques pour les enfants, les grands surveillent, les grands poussent, les grands discutent... Impossible de faire de la balançoire, Impossible de faire du toboggan, et pourquoi pas les enfants de plus 12 ans et les adultes pourraient faire de la balançoire, du toboggans, ils ne veulent pas toujours faire du sport ou de reposer sur une chaise longue. Pourquoi pas aménager ce parc proche du nouveau centre Papus.Modalités de réalisation - Avis technique :Création d'équipements ludiques à destination des plus grands dans l'aire de jeux Papus.;Cadre de vie;100000.0;16 - Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette;7
54;Aménagement du parc Fontaine Lestang (Les Biscottes);Optimiser le parc fontaine lestang (dit des biscottes) tout en préservant des espaces sauvages. agrandir l'espace de jeux pour les enfants en améliorant la visibilité vers le centre du parc repenser les jeux pour les plus grands (une nouvelle aire de jeux a été aménagée il y a 2-3 ans mais ce sont des enfants de 5 à 7 ans qui s'y intéressent)/ pour les ados il n'y a rien. par ex : du plus modeste au plus ambitieux table de ping pong panier de basket skate park, pump trak plus de banc et de tables , de recoins aménagés... ce parc présente de nombreuses possibilités (grand espace, grands arbres) mais les habitants du quartier se concentrent sur 1/4 du parc parce que le reste est moins accessible pourquoi pas un espace de jardin partagé où les habitants pourraient planter des fleurs des légumes avec les enfants merci pour le déplacement du parc caninModalités de réalisation - Avis technique :Aménagement de ce parc via l’implantation de tables de ping-pong, de pique-nique et de bancs supplémentaires. Cependant, les plus grosses infrastructures proposées – skate park, pump track et même le jardin partagé (et les allées induites) - ne peuvent être envisagées car le parc est classé en EBC (Espace boisé Classé), ne permettant pas la minéralisation d’espaces supplémentaires.;Cadre de vie;44000.0;16 - Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette;31
132;Lutte anti-moustiques;Mise en place de pièges à moustiques dans le quartier du Pont des Demoiselles: Capture des moustiques par aspiration grâce à des bornes/pièges (obturateurs) made in France simulant l'odeur humaine. Système respectueux de l'environnement.Modalités de réalisation - Avis technique :Installation de trois bornes “anti-moustiques” au sein du quartier Pont des Demoiselles. Ces bornes combinent deux facteurs : 1) La diffusion lente de CO² 2) Les composés organiques volatiles. En plus de leur efficacité, ces bornes ont également l'avantage de respecter la biodiversité. Elles seront placées aux abords des équipements publics.;Nature en ville;7500.0;12 - Pont des Demoiselles / Ormeau / Montaudran / La Terrasse / Malepère;258
141;Pièges à moustiques tigres;Les moustiques tigres nous gâchent la vie en nous empêchant de profiter des jardins aux beaux jours. Or il existe des pièges anti-moustiques efficaces et sans danger pour l'environnement. Pour que cela soit efficace, il faut les utiliser à grande échelle, sur tout un quartier par exemple. Cela a été fait avec succès dans des villes du sud-est. Je propose donc de mettre en place ce type de piège dans le quartier.Modalités de réalisation - Avis technique :Installation de 40 pièges pondoirs anti-moustiques dans le quartier Rangueil, Pech-David, Sauzelong, Pouvourville aux abords des équipements publics (écoles, crèches, parcs publics, etc.).;Nature en ville;1200.0;13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville;91
